feature,xgb_importance,shap_importance,combined_score,target_corr,removed_collinear,selected,selection_reason
FRED_IndProd_YoY_lag12,0.07734405249357224,,0.07734405249357224,0.37017108405732047,False,True,중요도 1위 선정
Ret_SOX_ma6,0.06709229946136475,,0.06709229946136475,0.534349532648683,False,True,중요도 2위 선정
Asia_Pacific_YoY,0.0396677628159523,,0.0396677628159523,0.5000175626522584,False,True,중요도 3위 선정
Ret_ASML_vol6,0.03836788982152939,,0.03836788982152939,0.20551335921923958,False,True,중요도 4위 선정
FRED_NewOrder_YoY_lag12,0.036929771304130554,,0.036929771304130554,0.3549499380738655,False,True,중요도 5위 선정
Worldwide_YoY_vol6,0.03480657935142517,,0.03480657935142517,0.2286093798159621,False,True,중요도 6위 선정
FRED_MfgEmp_YoY_lag6,0.02864077314734459,,0.02864077314734459,0.364051802546589,False,True,중요도 7위 선정
Americas_YoY_vs_ma24,0.02812923863530159,,0.02812923863530159,0.4054403131964638,False,True,중요도 8위 선정
Japan_YoY,0.025306887924671173,,0.025306887924671173,0.388405852418692,False,True,중요도 9위 선정
InvSales_diff6,0.02517167292535305,,0.02517167292535305,0.4397749769568799,False,True,중요도 10위 선정
Ret_ASML_ma6,0.021179907023906708,,0.021179907023906708,0.386976532600962,False,True,중요도 11위 선정
Ret_SKHynix_ma6,0.020741546526551247,,0.020741546526551247,0.3064884761391347,False,True,중요도 12위 선정
Japan_YoY_lag12,0.019647866487503052,,0.019647866487503052,0.35539091717440846,False,True,중요도 13위 선정
InvSales_lag6,0.01944744400680065,,0.01944744400680065,0.30744720967079264,False,True,중요도 14위 선정
Ret_NVDA_ma6,0.017819402739405632,,0.017819402739405632,0.2585976803986897,False,True,중요도 15위 선정
Ret_SOX_vol6,0.014790126122534275,,0.014790126122534275,0.2698506813192588,False,True,중요도 16위 선정
Ret_TSM_ma6,0.014489821158349514,,0.014489821158349514,0.39280366577160203,False,True,중요도 17위 선정
FRED_ConsSenti_YoY_ma3,0.013883550651371479,,0.013883550651371479,0.3789102385216928,False,True,중요도 18위 선정
InvSales_lag12,0.013769613578915596,,0.013769613578915596,0.007564371129180471,False,True,중요도 19위 선정
Japan_YoY_ma6,0.012212238274514675,,0.012212238274514675,0.1207580545012642,False,True,중요도 20위 선정
Worldwide_YoY_lag12,0.011964024044573307,,0.011964024044573307,0.4025705537421108,False,True,중요도 21위 선정
Japan_YoY_lag6,0.01113250944763422,,0.01113250944763422,0.1922751817144538,False,True,중요도 22위 선정
Ret_Samsung_ma3,0.010915731079876423,,0.010915731079876423,0.18931128915155537,False,True,중요도 23위 선정
Japan_YoY_vs_ma24,0.010573540814220905,,0.010573540814220905,0.3647995026773173,False,True,중요도 24위 선정
FRED_MfgEmp_YoY_momentum_3_12,0.01047829445451498,,0.01047829445451498,0.15909168113566885,False,True,중요도 25위 선정
